,age,workclass,fnlwgt,education,marital_status,relationship,sex,capital_gain,capital_loss,hour_per_week,native_country,race_Asian-Pac-Islander,race_Black,race_Other,race_White,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,income_class
36597,41,5,159332,2,1,5,1,0,1898,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36598,41,5,123214,3,1,5,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36599,51,5,146755,3,1,5,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36600,50,3,282179,3,0,2,1,0,1844,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36601,48,5,146564,6,1,5,1,0,0,48,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36602,45,3,72393,1,1,5,1,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36603,40,5,164842,1,1,5,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36604,33,5,133949,5,1,2,0,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36605,47,5,370119,6,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36606,42,4,126775,6,1,5,1,15024,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36607,41,5,153132,6,1,5,1,15024,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36608,55,5,153913,4,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36609,47,3,258885,3,1,4,0,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36610,40,5,177762,4,1,2,0,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36611,35,4,49054,5,1,5,1,0,0,58,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36612,51,4,386911,5,0,1,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36613,34,5,204372,6,0,0,0,0,0,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36614,39,5,158501,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36615,43,2,204197,2,1,5,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36616,46,2,350752,1,0,4,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36617,31,6,182383,3,1,5,1,0,1893,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36618,58,3,54064,5,1,5,1,0,0,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36619,33,5,251697,3,1,5,1,7540,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36620,39,5,510692,5,0,3,0,6993,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36621,48,5,34083,3,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36622,47,5,270204,5,0,1,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36623,43,5,89181,5,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36624,34,3,111406,4,1,5,1,0,1892,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36625,51,4,420805,3,1,4,0,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36626,43,3,375025,1,1,5,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36627,44,5,150988,6,1,5,1,15024,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36628,47,5,137257,5,1,4,0,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36629,29,5,185690,4,1,4,0,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36630,45,4,145921,6,1,5,1,0,1896,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36631,45,3,215919,8,1,4,0,7884,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36632,38,5,149667,5,1,5,1,0,0,37,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36633,49,5,62918,2,1,5,1,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36634,43,5,369267,3,1,5,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36635,39,5,164865,1,1,4,1,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36636,38,5,202970,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36637,40,3,107831,3,1,1,0,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36638,41,5,227040,5,1,5,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36639,44,2,311114,2,1,5,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36640,41,4,353872,1,1,5,1,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36641,51,2,106536,4,1,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36642,63,5,47035,5,1,5,1,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36643,25,4,163626,1,1,5,1,7322,0,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36644,36,5,107209,3,1,5,1,0,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36645,54,3,61963,6,2,3,1,0,0,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36646,50,4,46190,2,1,2,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36647,46,3,56384,2,0,4,1,7809,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36648,35,5,145145,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36649,38,3,193815,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36650,41,4,473500,2,1,5,1,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36651,54,5,177898,7,1,5,1,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36652,68,6,285461,6,1,5,1,0,2203,33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36653,37,5,208367,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36654,50,4,237843,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36655,41,5,110977,6,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36656,43,4,275438,2,0,1,1,14547,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36657,32,5,227471,2,1,5,1,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36658,39,3,89146,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36659,33,5,119904,3,1,5,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36660,42,3,197160,5,1,2,0,8183,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36661,48,2,154547,1,0,2,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36662,32,5,236265,3,0,1,0,8267,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36663,35,4,131292,3,0,2,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36664,51,5,175949,4,1,2,0,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36665,39,3,185442,5,1,3,0,7657,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36666,46,5,160030,5,1,5,1,0,2124,42,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36667,49,3,186540,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36668,39,4,460441,2,1,5,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36669,49,2,90921,2,0,4,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36670,53,5,43408,2,0,4,0,0,2286,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36671,49,5,87215,5,1,4,0,7633,0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36672,32,4,44675,7,1,4,0,0,0,64,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36673,35,5,99146,1,1,4,0,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36674,29,5,36391,5,0,4,0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36675,44,5,325230,2,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36676,31,5,286654,5,1,4,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36677,43,3,198096,2,1,5,1,7688,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36678,56,2,329831,5,1,5,1,0,0,46,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36679,37,4,319547,3,1,5,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36680,52,3,31379,5,5,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36681,50,5,142293,2,1,3,0,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36682,28,5,36406,5,0,2,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36683,49,3,234033,4,3,3,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36684,36,5,171354,5,1,5,1,7298,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36685,46,2,198523,5,1,5,1,99999,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36686,47,4,108497,5,1,4,0,99999,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36687,49,4,189811,4,1,4,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36688,40,5,220516,3,1,3,0,7459,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36689,37,5,198823,5,0,3,0,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36690,56,2,187342,2,1,4,0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36691,47,4,155517,2,1,5,1,7558,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36692,36,3,345343,1,1,3,1,0,0,52,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36693,43,5,456218,6,1,5,1,0,238,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36694,31,5,322984,2,1,5,1,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36695,31,5,288566,4,1,5,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36696,45,4,197079,4,1,5,1,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36697,32,5,164203,4,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36698,28,2,153542,2,1,3,0,0,0,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36699,46,5,325502,4,1,5,1,0,1902,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36700,49,5,101551,5,1,5,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36701,56,5,322412,4,1,5,1,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36702,35,4,265664,5,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36703,32,5,345646,1,0,1,1,1000,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36704,38,3,62919,4,1,4,0,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36705,46,7,400592,3,1,5,1,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36706,38,5,286288,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36707,37,2,312203,1,1,4,0,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36708,38,5,379451,4,1,5,1,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36709,53,2,187535,2,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36710,44,4,263427,2,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36711,36,5,152987,5,1,5,1,0,1890,41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36712,46,5,310448,3,1,5,1,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36713,46,3,219291,1,1,5,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36714,53,4,277469,3,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36715,47,5,81921,2,1,4,0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36716,51,5,182251,7,1,4,0,0,1967,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36717,34,3,186961,6,1,4,0,15024,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36718,45,3,193369,1,1,5,1,7688,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36719,39,4,26357,3,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36720,38,5,205492,1,1,4,0,0,0,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36721,39,5,170217,1,1,4,0,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36722,49,3,174994,4,1,5,1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36723,29,4,184721,1,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36724,54,5,185201,4,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36725,37,5,230329,5,1,5,1,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36726,50,5,69488,3,1,5,1,3279,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36727,43,4,320071,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36728,38,3,332257,5,1,5,1,15024,0,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36729,44,5,292325,6,1,5,1,0,1919,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36730,34,5,108118,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36731,53,5,310631,6,1,5,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36732,42,3,30632,2,1,2,1,0,0,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36733,34,5,185468,1,1,4,0,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36734,45,6,134696,5,1,5,1,7490,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36735,32,5,181094,4,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36736,32,5,169863,4,1,5,1,3199,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36737,32,5,226443,4,1,5,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36738,29,5,206265,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36739,47,6,55268,2,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36740,38,5,121815,6,1,5,1,15024,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36741,31,5,456015,1,0,0,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36742,50,2,174749,5,0,1,0,99999,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36743,45,2,311355,6,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36744,43,5,102792,5,0,4,0,0,2012,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36745,56,5,49900,5,1,5,1,0,0,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36746,39,6,206118,4,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36747,44,5,374760,1,1,5,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36748,46,3,192872,5,1,5,1,0,1929,48,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36749,34,3,177675,2,0,0,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36750,45,6,327744,7,1,3,0,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36751,52,5,99185,1,5,2,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36752,44,5,89575,1,1,5,1,0,0,58,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36753,46,4,255679,2,2,4,0,0,0,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36754,46,4,192814,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36755,40,5,108601,3,1,3,0,5009,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36756,34,5,359044,3,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36757,32,3,124827,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36758,47,5,199767,5,1,1,1,24974,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36759,36,5,126569,4,1,5,1,0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36760,54,5,98450,6,1,5,1,0,1900,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36761,37,5,182918,4,0,4,1,15118,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36762,29,5,306903,5,1,4,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36763,39,2,372406,5,1,5,1,0,0,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36764,53,3,99940,2,2,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36765,31,5,136423,7,1,5,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36766,34,4,221838,3,1,5,1,7404,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36767,54,5,155252,2,1,3,1,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36768,39,5,113481,4,1,5,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36769,52,3,128338,6,1,5,1,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36770,40,2,152117,6,0,3,1,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36771,43,5,31356,2,3,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36772,52,5,160102,5,1,5,1,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36773,55,4,114729,4,1,5,1,0,1892,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36774,42,6,343538,5,1,1,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36775,35,5,320181,6,3,2,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36776,32,5,37339,5,0,2,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36777,29,5,251844,4,1,4,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36778,37,5,174643,1,1,5,1,0,1874,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36779,35,5,221718,3,1,3,0,7466,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36780,39,5,111974,5,2,4,1,7952,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36781,53,2,298215,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36782,52,5,55984,7,1,4,0,0,2063,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36783,48,5,322005,2,1,4,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36784,49,5,23484,2,2,0,0,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36785,51,4,285544,4,1,4,0,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36786,47,6,353012,2,1,5,1,0,1902,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36787,56,5,403191,2,1,5,1,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36788,44,5,176966,3,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36789,52,4,420788,3,1,4,0,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36790,56,5,220187,2,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36791,44,4,159201,5,1,5,1,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36792,41,2,245204,4,1,5,1,0,1877,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36793,45,2,160110,6,1,5,1,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36794,54,2,223703,4,1,5,1,7688,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36795,32,3,127651,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36796,41,4,193499,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36797,61,5,244478,7,1,5,1,15024,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36798,49,5,305663,2,1,5,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36799,42,5,177942,4,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36800,44,5,175942,4,1,4,0,0,1977,26,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36801,50,5,225363,2,1,3,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36802,47,3,148995,2,1,5,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36803,42,4,193503,5,1,5,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36804,49,2,134857,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36805,44,5,285138,4,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36806,67,5,225606,5,5,0,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36807,42,2,75802,5,1,5,1,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36808,38,5,166992,3,1,4,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36809,44,4,78529,4,1,5,1,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36810,57,5,174068,5,1,5,1,15024,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36811,43,5,208850,3,1,3,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36812,43,4,190182,2,1,5,1,0,1880,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36813,39,4,96458,5,1,5,1,0,0,55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36814,46,5,60507,7,1,5,1,99999,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36815,32,5,122244,5,1,5,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36816,40,4,172557,2,1,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36817,41,5,180278,4,1,5,1,3411,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
